Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	Abundances (Scaled): F1: Sample	Abundances (Scaled): F2: Sample	Abundances (Scaled): F3: Sample	Abundances (Scaled): F4: Sample	Abundances (Scaled): F5: Sample	Abundances (Scaled): F6: Sample	Abundances (Scaled): F7: Sample	Abundances (Scaled): F8: Sample	Abundances (Scaled): F9: Sample	Abundances (Scaled): F10: Sample	Abundances (Scaled): F11: Sample	Abundances (Scaled): F12: Sample	Abundance: F1: Sample	Abundance: F2: Sample	Abundance: F3: Sample	Abundance: F4: Sample	Abundance: F5: Sample	Abundance: F6: Sample	Abundance: F7: Sample	Abundance: F8: Sample	Abundance: F9: Sample	Abundance: F10: Sample	Abundance: F11: Sample	Abundance: F12: Sample	Found in Sample: [S1] F1: Sample	Found in Sample: [S2] F2: Sample	Found in Sample: [S3] F3: Sample	Found in Sample: [S4] F4: Sample	Found in Sample: [S5] F5: Sample	Found in Sample: [S6] F6: Sample	Found in Sample: [S7] F7: Sample	Found in Sample: [S8] F8: Sample	Found in Sample: [S9] F9: Sample	Found in Sample: [S10] F10: Sample	Found in Sample: [S11] F11: Sample	Found in Sample: [S12] F12: Sample	# Protein Groups	Modifications
FALSE	Medium	Master Protein	Q6PL18	ATPase family AAA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ATAD2 PE=1 SV=1	0.035	1.846	1	1	1	1	1390	158.5	6.32	0	1	382.4						252.8			213.2		351.5	1633678						1080133.625			910829.25		1501669.875	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Peak Found	Not Found	Not Found	Peak Found	Not Found	High	1	
FALSE	Medium	Master Protein	P07737	Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2	0.036	1.83	10	1	1	1	140	15	8.27	1.92	1																									Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q99741	Cell division control protein 6 homolog OS=Homo sapiens OX=9606 GN=CDC6 PE=1 SV=1	0.036	1.816	2	1	2	1	560	62.7	9.58	4.1	1										570.7	629.3											4845887	5343727		Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	High	Not Found	1	
FALSE	Medium	Master Protein	A6NM43	Putative T-complex protein 1 subunit theta-like 1 OS=Homo sapiens OX=9606 GN=CCT8L1P PE=5 SV=1	0.037	1.812	4	1	1	1	557	59.5	6.29	0	1	120.4	50.3	66.3	192.7	167.9	187.4	72.3		70.4	100	92.9	79.4	2672771.75	1116427.75	1470645.375	4277056	3726296.5	4157552.75	1604480		1562321.875	2219202.5	2060835.5	1761089.125	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q9NVN3	Synembryn-B OS=Homo sapiens OX=9606 GN=RIC8B PE=1 SV=2	0.037	1.803	2	1	1	1	520	58.8	5.73	0	1		135.6	144.5	124	138.1	116.3	124.4	185.8	111.5	119.9				2377637.75	2534606	2174799.25	2421280	2039601	2182109.5	3257956.25	1955185.125	2103779			Not Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q9Y314	Nitric oxide synthase-interacting protein OS=Homo sapiens OX=9606 GN=NOSIP PE=1 SV=1	0.038	1.799	5	1	1	1	301	33.2	8.82	2.11	1		173.2	147		177		110		131.5	247.2	214.1			1929561	1637675.25		1972599.875		1225338.875		1465152.625	2754203.25	2385753.25		Not Found	Peak Found	Peak Found	Not Found	High	Not Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Not Found	1	
FALSE	Medium	Master Protein	A0A075B6I7	Probable non-functional immunoglobulin lambda variable 5-48 OS=Homo sapiens OX=9606 GN=IGLV5-48 PE=1 SV=2	0.038	1.793	9	1	3	1	105	11.2	9.51	5.83	1			118.2	206.7	278.2	32.8			26.9	48.8	335.5	152.9			1005484.375	1758087	2366319.25	279148.9688			228501.3594	414759.4063	2853068.75	1300391.5	Not Found	Not Found	High	Peak Found	High	Peak Found	Not Found	Not Found	Peak Found	Peak Found	High	Peak Found	1	
FALSE	Medium	Master Protein	P12270	Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3	0.038	1.792	1	1	1	1	2363	267.1	5.02	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	Medium	Master Protein	Q17RC7	Exocyst complex component 3-like protein 4 OS=Homo sapiens OX=9606 GN=EXOC3L4 PE=1 SV=2	0.038	1.789	1	1	3	1	722	79.8	6.32	6.41	1	80.3	126.2	126.4	81.4	101.7	75.5	66.5	113.5	102.2	103.3	138.6	84.5	3536016.5	5554855.5	5564762	3586001.25	4476804.5	3325468.25	2927610.5	4996813	4499790.5	4548487	6100912	3720867.25	Peak Found	Peak Found	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	1	
FALSE	Medium	Master Protein	Q9Y676	28S ribosomal protein S18b, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS18B PE=1 SV=1	0.038	1.779	9	1	1	1	258	29.4	9.38	0	1																									Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q9Y3X0	Coiled-coil domain-containing protein 9 OS=Homo sapiens OX=9606 GN=CCDC9 PE=1 SV=1	0.038	1.779	4	1	2	1	531	59.7	5.4	1.65	1																									Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	Medium	Master Protein	Q9NSB4	Keratin, type II cuticular Hb2 OS=Homo sapiens OX=9606 GN=KRT82 PE=1 SV=3	0.038	1.774	2	1	1	1	513	56.6	6.74	1.68	1																									High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	P06727	Apolipoprotein A-IV OS=Homo sapiens OX=9606 GN=APOA4 PE=1 SV=4	0.039	1.773	3	1	1	1	396	45.3	5.38	2.57	1	136.4		233.4	119.8		158.5	123.1		156.8		143.4	128.6	1044935.5		1788323.625	918105.4375		1214358.625	943324.4375		1201155.75		1098413	984889.75	Peak Found	Not Found	High	Peak Found	Not Found	Peak Found	Peak Found	Not Found	Peak Found	Not Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q8NFJ5	Retinoic acid-induced protein 3 OS=Homo sapiens OX=9606 GN=GPRC5A PE=1 SV=2	0.039	1.771	4	1	1	1	357	40.2	8.15	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q9H6S0	3'-5' RNA helicase YTHDC2 OS=Homo sapiens OX=9606 GN=YTHDC2 PE=1 SV=2	0.041	1.767	1	1	2	1	1430	160.1	8.4	3.81	1	66.3			155.5	198	158.7		64.3	56.3	158.3	193.8	148.8	682275.125			1599563.375	2037239.875	1632812.75		661379	579773.5	1629026.625	1994397.375	1531264.125	Peak Found	Not Found	Not Found	High	High	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q6X9E4	F-box/WD repeat-containing protein 12 OS=Homo sapiens OX=9606 GN=FBXW12 PE=2 SV=2	0.041	1.764	2	1	1	1	464	53	7.74	0	1	103.4	144.8	210.2	101.8	118.4	79.8	70.7	43.5	129.6	53.9	78.8	65.3	1229738.125	1721775.75	2500303.25	1211098.875	1407996	949233.875	840373.3125	516846.3438	1541976.25	640995	936766.25	776208.5625	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q7KZN9	Cytochrome c oxidase assembly protein COX15 homolog OS=Homo sapiens OX=9606 GN=COX15 PE=1 SV=1	0.042	1.754	2	1	2	1	410	46	9.82	0	1	104.1	150.6	148.4	79	78.2	105.6	87.3	119.8	95.5	86.9	88.8	55.7	853690.6875	1234566.125	1216268.5	647740.9375	641047.9375	865854.1875	716011.875	982379.9375	782903.25	712240.125	728070.375	456289.375	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	O95409	Zinc finger protein ZIC 2 OS=Homo sapiens OX=9606 GN=ZIC2 PE=1 SV=2	0.042	1.753	2	1	1	1	532	55	8.41	2.16	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	Medium	Master Protein	A1A4V9	Cilia- and flagella-associated protein 119 OS=Homo sapiens OX=9606 GN=CFAP119 PE=2 SV=1	0.041	1.753	4	1	1	1	331	37.9	6.74	0	1																									Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q8IYS2	Uncharacterized protein KIAA2013 OS=Homo sapiens OX=9606 GN=KIAA2013 PE=1 SV=1	0.042	1.743	1	1	6	1	634	69.1	8.19	8.42	1	71.9	73.9	113.7	80.2	111.1	96.5	95.6	146.1	115.6	104.4	93.1	97.9	3585488	3681292.75	5665112.5	3997663.25	5536948	4809720	4762562.5	7281707	5761159.5	5204665	4638288	4877138	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	High	High	Peak Found	1	
FALSE	Medium	Master Protein	Q8NI60	Atypical kinase COQ8A, mitochondrial OS=Homo sapiens OX=9606 GN=COQ8A PE=1 SV=1	0.042	1.741	3	1	1	1	647	71.9	6.99	0	1	97	90.3	136.4	85.8	105.6	106.3	80.8	88.6	89.9	110.8	114.9	93.7	8021237.5	7462331	11275916	7090064	8731878	8783172	6676837.5	7321851	7434626	9155808	9499562	7744626.5	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	P27708	CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3	0.043	1.738	0	1	1	1	2225	242.8	6.46	0	1	106.9	112.2		124.5		127.7	117.3	160.6	156.9	101.4	108.9	83.6	839138.3125	880274.125		977154.625		1002474.875	920722.875	1260779.5	1231579.25	795892.0625	854666.5	655795	High	Peak Found	Not Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q9BXT8	RING finger protein 17 OS=Homo sapiens OX=9606 GN=RNF17 PE=1 SV=3	0.043	1.736	4	1	1	1	1623	184.5	5.4	0	1																									Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q8IZX4	Transcription initiation factor TFIID subunit 1-like OS=Homo sapiens OX=9606 GN=TAF1L PE=1 SV=1	0.043	1.735	0	1	10	1	1826	207.2	5.4	14.27	1	84.3	144.8	96.6	154.8	78.5	64.2	80.1	135.8	71.8	65.1	123.9	99.9	1267610.75	2176418.75	1452367.875	2327022.5	1180427.25	965366.8125	1203111.625	2040352.5	1078903.25	978236.6875	1862463.5	1501674.25	High	Peak Found	High	High	High	Peak Found	High	High	High	High	High	High	1	
FALSE	Medium	Master Protein	P07237	Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3	0.044	1.727	2	1	1	1	508	57.1	4.87	1.68	1																									High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	P35244	Replication protein A 14 kDa subunit OS=Homo sapiens OX=9606 GN=RPA3 PE=1 SV=1	0.044	1.72	16	1	1	1	121	13.6	5.08	0	1	623	222.1			66	175.3	88.3		25.3				2820740.5	1005635.438			298739.9063	793765.25	400003.4375		114452.0391				High	Peak Found	Not Found	Not Found	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q8NAP1	Putative protein CASTOR3P OS=Homo sapiens OX=9606 GN=CASTOR3P PE=5 SV=1	0.045	1.714	13	1	4	1	163	17.8	8.5	8.66	1	133.4	78.7	96.9	123	178.1	82.9	68	102.5	75	101.1	92.5	67.9	29849156	17606606	21681416	27524114	39854204	18556354	15215771	22928188	16787304	22617024	20700292	15199474	Peak Found	Peak Found	Peak Found	Peak Found	High	High	Peak Found	Peak Found	Peak Found	Peak Found	High	High	1	
FALSE	Medium	Master Protein	Q63ZY3	KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens OX=9606 GN=KANK2 PE=1 SV=1	0.045	1.714	1	1	1	1	851	91.1	5.63	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	Medium	Master Protein	Q6IQ23	Pleckstrin homology domain-containing family A member 7 OS=Homo sapiens OX=9606 GN=PLEKHA7 PE=1 SV=2	0.048	1.707	1	1	1	1	1121	127.1	9.35	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	Medium	Master Protein	Q7Z449	Cytochrome P450 2U1 OS=Homo sapiens OX=9606 GN=CYP2U1 PE=1 SV=1	0.048	1.706	1	1	1	1	544	61.9	8.4	0	1	110.4	116.6	120.8	104.1	85.7	72	78.2	120.2	91	100.3	104.8	95.8	4888577	5165095.5	5347069.5	4609476	3793338.75	3187530.75	3463875.5	5323619.5	4031010.25	4443544.5	4641026	4243413.5	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	1	
FALSE	Medium	Master Protein	Q9H3H1	tRNA dimethylallyltransferase OS=Homo sapiens OX=9606 GN=TRIT1 PE=1 SV=1	0.049	1.702	3	1	1	1	467	52.7	8.21	0	1	108.3	104.1	125.5	77.3	111	99.3	93.8	135.7	89.4	87.1	85.3	83.2	3317029.5	3188823	3842428.5	2365930	3399171	3040329.75	2872738.25	4156720.25	2736066.25	2665698.5	2612586.25	2548730.5	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	O15439	ATP-binding cassette sub-family C member 4 OS=Homo sapiens OX=9606 GN=ABCC4 PE=1 SV=3	0.049	1.701	1	1	1	1	1325	149.4	8.19	2.16	1	87.8	161.2	201.7	94.6		62.3	79.7	118.7	110.6	80.4	100	102.9	1699324.875	3119668.25	3902911.75	1829972.25		1206310.5	1542030.375	2297404.25	2139504	1554887.75	1934011.75	1991254.375	High	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Low	Master Protein	P01624	Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2	0.051	1.691	8	1	1	1	115	12.5	5.19	2.26	1			1200												1131133.75										Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Low	Master Protein	O75909	Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=2	0.051	1.689	4	1	1	1	580	64.2	8.41	2.14	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	1	
FALSE	Low	Master Protein	O14936	Peripheral plasma membrane protein CASK OS=Homo sapiens OX=9606 GN=CASK PE=1 SV=3	0.05	1.688	1	1	5	1	926	105.1	6.43	0	1	127.5		138.9	103.9	93.5	106.9	100.8	112.8	96.7	119.8	108.2	90.9	4366633		4758334.5	3559265.25	3202347	3662100.75	3451662.25	3861428	3312940.25	4102560.25	3705437.75	3113085.5	Peak Found	High	Peak Found	High	Peak Found	Peak Found	Peak Found	High	Peak Found	High	Peak Found	High	1	
FALSE	Low	Master Protein	Q8N1G2	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=CMTR1 PE=1 SV=1	0.05	1.688	1	1	1	1	835	95.3	7.05	1.9	1		198.4				264			328.5	226.4	182.6			500857.5313				666348.6875			829283.5625	571572.25	460979.375		Not Found	Peak Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Peak Found	Peak Found	Peak Found	Not Found	1	
FALSE	Low	Master Protein	Q02080	Myocyte-specific enhancer factor 2B OS=Homo sapiens OX=9606 GN=MEF2B PE=1 SV=2	0.05	1.688	6	1	1	1	365	38.6	9.48	2.01	1																									High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Low	Master Protein	Q9H9B4	Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4	0.051	1.685	3	1	1	1	322	35.6	9.07	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	1	
FALSE	Low	Master Protein	Q9BQS8	FYVE and coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FYCO1 PE=1 SV=3	0.051	1.684	1	1	4	1	1478	166.9	4.92	0	1																									Peak Found	High	Peak Found	High	Peak Found	Not Found	High	High	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Low	Master Protein	P52732	Kinesin-like protein KIF11 OS=Homo sapiens OX=9606 GN=KIF11 PE=1 SV=2	0.051	1.68	4	1	1	1	1056	119.1	5.64	0	1	125	142.2	127.3	120.4	117.3	23.5	24.2	105.7	107.2	87.2	142.8	77.2	17553192	19976972	17882286	16916066	16477950	3304444.75	3399365.75	14849216	15053683	12250620	20053964	10846524	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Low	Master Protein	Q9ULM0	Pleckstrin homology domain-containing family H member 1 OS=Homo sapiens OX=9606 GN=PLEKHH1 PE=2 SV=2	0.053	1.676	1	1	7	1	1364	151.1	7.94	10.89	1	124.4	100.2	135.9	86	91.5	116.9	85.8	100.5	89.9	100	105	64	45578148	36716044	49801200	31498020	33531764	42848660	31458198	36825700	32938964	36639664	38466124	23449094	Peak Found	Peak Found	High	Peak Found	Peak Found	High	High	High	High	High	High	Peak Found	1	
FALSE	Low	Master Protein	Q15334	Lethal(2) giant larvae protein homolog 1 OS=Homo sapiens OX=9606 GN=LLGL1 PE=1 SV=3	0.053	1.674	2	1	1	1	1064	115.3	6.29	2.25	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	1	
FALSE	Low	Master Protein	P08240	Signal recognition particle receptor subunit alpha OS=Homo sapiens OX=9606 GN=SRPRA PE=1 SV=2	0.053	1.674	2	1	1	1	638	69.8	8.95	0	1																									Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Low	Master Protein	Q15027	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ACAP1 PE=1 SV=1	0.053	1.672	2	1	4	1	740	81.5	7.66	8.9	1	89.2			167.3	103	80.3		229.3	58.4	196.2	185.2	91.1	1261484.5			2366643.5	1457722.125	1135438.625		3243432	826448.5625	2775906	2619111.5	1288758.625	Peak Found	Not Found	Not Found	High	Peak Found	High	Not Found	High	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Low	Master Protein	P25205	DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3	0.053	1.671	1	1	2	1	808	90.9	5.77	0	1		181				227.7	104.2	224			319.2	143.9		419358.625				527423.6875	241260.6875	518826.9375			739451.625	333311.875	Not Found	Peak Found	Not Found	Not Found	Not Found	Peak Found	Peak Found	Peak Found	Not Found	High	High	Peak Found	1	
FALSE	Low	Master Protein	Q6ZU15	Septin-14 OS=Homo sapiens OX=9606 GN=SEPTIN14 PE=1 SV=2	0.054	1.667	2	1	2	1	432	50	6.24	1.87	1		192.9	403.5					431.5	172.1					393124.8438	822201.0625					879075.8125	350587.9375				High	Peak Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Peak Found	Peak Found	Not Found	High	Not Found	1	
FALSE	Low	Master Protein	Q9BUQ8	Probable ATP-dependent RNA helicase DDX23 OS=Homo sapiens OX=9606 GN=DDX23 PE=1 SV=3	0.054	1.664	1	1	1	1	820	95.5	9.55	1.65	1						1200												2077491.25							Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Low	Master Protein	P17931	Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5	0.054	1.663	4	1	1	1	250	26.1	8.56	0	1								502.9	331		366.2									807678.375	531576.125		588159.1875		Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Peak Found	Not Found	Peak Found	Not Found	1	
FALSE	Low	Master Protein	Q04760	Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4	0.054	1.655	4	1	18	1	184	20.8	5.31	23.05	1	100.2	104.5	101.7	90.7	94.1	98.3	99.5	138.4	83.2	107.7	105.5	76.2	10844669	11309272	11010154	9811387	10181631	10632402	10767774	14971670	9005577	11650630	11420729	8247610	High	Peak Found	High	High	High	High	High	High	High	Peak Found	Peak Found	High	1	
FALSE	Low	Master Protein	Q8NFH8	RalBP1-associated Eps domain-containing protein 2 OS=Homo sapiens OX=9606 GN=REPS2 PE=1 SV=2	0.054	1.655	1	1	3	1	660	71.5	7.65	4.44	1	91.8	113.2	133.7	87.5	100	78.1	94.7	108.7	96.4	101.5	111	83.5	21646176	26695484	31541562	20647652	23588518	18422366	22335548	25636014	22735184	23936406	26180772	19698564	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	High	1	
FALSE	Low	Master Protein	Q13309	S-phase kinase-associated protein 2 OS=Homo sapiens OX=9606 GN=SKP2 PE=1 SV=2	0.055	1.649	2	1	5	1	424	47.7	7.11	4.26	1				270	290.2	161.2	52.1			131.9	152.1	142.6				1214491.125	1305319.5	725196.6875	234571.0625			593285.5	684219.0625	641407.5625	Not Found	Not Found	Not Found	High	High	Peak Found	Peak Found	Not Found	Not Found	High	High	High	1	
FALSE	Low	Master Protein	Q13627	Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS=Homo sapiens OX=9606 GN=DYRK1A PE=1 SV=2	0.056	1.646	2	1	1	1	763	85.5	8.75	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	1	
FALSE	Low	Master Protein	Q8TD19	Serine/threonine-protein kinase Nek9 OS=Homo sapiens OX=9606 GN=NEK9 PE=1 SV=2	0.056	1.645	1	1	2	1	979	107.1	5.74	4.62	1	91.3	170.5	112.6	118.3	86.1	71.6	75.9	122	76.5	83.7	77.2	114.4	1522617.625	2844152.75	1877361.25	1972174	1435578.375	1193434	1266462.375	2034104.625	1275417.5	1396460.875	1287772.375	1907368.5	Peak Found	High	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Low	Master Protein	A8MVW0	Protein FAM171A2 OS=Homo sapiens OX=9606 GN=FAM171A2 PE=1 SV=1	0.056	1.641	2	1	1	1	826	87.4	8.05	1.71	1	98.8	95.9	110.2	67.6	73.9	73.5	124.9	168.9	87.7	103.1	104	91.6	20358316	19765380	22701326	13922122	15225615	15146208	25739462	34796800	18059648	21233766	21421788	18869352	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	1	
FALSE	Low	Master Protein	P50238	Cysteine-rich protein 1 OS=Homo sapiens OX=9606 GN=CRIP1 PE=1 SV=3	0.056	1.638	12	1	1	1	77	8.5	8.75	0	1			419.5		178.1	74.5			250.2		277.8				576128.0625		244572.5469	102318.9453			343664.375		381553.375		Not Found	Not Found	High	Not Found	Peak Found	Peak Found	Not Found	Not Found	Peak Found	Not Found	Peak Found	Not Found	1	
FALSE	Low	Master Protein	Q9UKN8	General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2	0.056	1.637	1	1	1	1	822	91.9	6.65	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	Low	Master Protein	Q9NX02	NACHT, LRR and PYD domains-containing protein 2 OS=Homo sapiens OX=9606 GN=NLRP2 PE=1 SV=1	0.057	1.634	1	1	1	1	1062	120.4	6.07	1.68	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	1	
FALSE	Low	Master Protein	Q6P1J9	Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1	0.058	1.618	2	1	1	1	531	60.5	9.61	1.64	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
FALSE	Low	Master Protein	Q9P1Z3	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3 OS=Homo sapiens OX=9606 GN=HCN3 PE=1 SV=2	0.062	1.61	3	1	1	1	774	86	9.72	0	1	137.4	149	154.1	185.8	80.6	61	99.2	129.1	87.3	46.5	37.7	32.3	5974008	6480566	6700627.5	8080637	3504218	2653703	4313015	5612245	3796489	2019917.125	1640085	1404249.75	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Low	Master Protein	P13797	Plastin-3 OS=Homo sapiens OX=9606 GN=PLS3 PE=1 SV=4	0.062	1.607	2	1	1	1	630	70.8	5.6	0	1																									Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Low	Master Protein	P46977	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens OX=9606 GN=STT3A PE=1 SV=2	0.063	1.601	1	1	1	1	705	80.5	8.07	0	1																									Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	1	
